MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2137202	Mrpl1	mitochondrial ribosomal protein L1	5		mitochondrial translation			NAS		J:320334 	
MGI:2137202	Mrpl1	mitochondrial ribosomal protein L1	5		translation			IEA	IPR005879 	J:72247 	
MGI:2137202	Mrpl1	mitochondrial ribosomal protein L1	5		translation			ISO	NP_001095314 	J:73065 	
MGI:1351622	Mrpl2	mitochondrial ribosomal protein L2	17		mitochondrial translation			IBA	PTN008550512 S000000776 	J:161428 	
MGI:1351622	Mrpl2	mitochondrial ribosomal protein L2	17		mitochondrial translation			NAS		J:320334 	
MGI:1351622	Mrpl2	mitochondrial ribosomal protein L2	17		translation			IEA	IPR002171 IPR022666 IPR022669 	J:72247 	
MGI:1351622	Mrpl2	mitochondrial ribosomal protein L2	17		translation			ISA	X01563 	J:58917 	
MGI:2137204	Mrpl3	mitochondrial ribosomal protein L3	9		mitochondrial translation			NAS		J:320334 	
MGI:2137204	Mrpl3	mitochondrial ribosomal protein L3	9		translation			IEA	IPR000597 IPR019927 	J:72247 	
MGI:2137204	Mrpl3	mitochondrial ribosomal protein L3	9		translation			ISO	NP_001073786 	J:73065 	
MGI:2137210	Mrpl4	mitochondrial ribosomal protein L4	9		mitochondrial translation			NAS		J:320334 	
MGI:2137210	Mrpl4	mitochondrial ribosomal protein L4	9		translation			IEA	IPR002136 IPR023574 	J:72247 	
MGI:2137211	Mrpl9	mitochondrial ribosomal protein L9	3		mitochondrial translation			NAS		J:320334 	
MGI:2137211	Mrpl9	mitochondrial ribosomal protein L9	3		translation			IEA	IPR000244 	J:72247 	
MGI:1333801	Mrpl10	mitochondrial ribosomal protein L10	11		mitochondrial translation			NAS		J:320334 	
MGI:1333801	Mrpl10	mitochondrial ribosomal protein L10	11		translation			IBA	P0A7J3 PTN000169209 Q3MHY7 	J:161428 	
MGI:1333801	Mrpl10	mitochondrial ribosomal protein L10	11		translation			ISS	Q3MHY7 	J:342587 	
MGI:2137215	Mrpl11	mitochondrial ribosomal protein L11	19		mitochondrial translation			NAS		J:320334 	
MGI:2137215	Mrpl11	mitochondrial ribosomal protein L11	19		translation			IBA	P0A7J7 PTN000184007 	J:161428 	
MGI:2137215	Mrpl11	mitochondrial ribosomal protein L11	19		translation			IEA	IPR000911 IPR006519 IPR020783 	J:72247 	
MGI:2137215	Mrpl11	mitochondrial ribosomal protein L11	19		translation			ISO	NP_001014932 	J:73065 	
MGI:1926273	Mrpl12	mitochondrial ribosomal protein L12	11		mitochondrial translation			NAS		J:320334 	
MGI:1926273	Mrpl12	mitochondrial ribosomal protein L12	11		translation			IBA	P0A7K2 PTN000211803 	J:161428 	
MGI:1926273	Mrpl12	mitochondrial ribosomal protein L12	11		translation			IEA	IPR000206 IPR008932 IPR013823 IPR036235 	J:72247 	
MGI:1926273	Mrpl12	mitochondrial ribosomal protein L12	11		translation			ISS		J:64919 	
MGI:2137218	Mrpl13	mitochondrial ribosomal protein L13	15		mitochondrial translation			NAS		J:320334 	
MGI:2137218	Mrpl13	mitochondrial ribosomal protein L13	15		negative regulation of translation			IBA	MGI:1351455 P0AA10 P40429 PTN000166701 	J:161428 	
MGI:2137218	Mrpl13	mitochondrial ribosomal protein L13	15		translation			IEA	IPR005822 IPR005823 IPR023563 IPR036899 	J:72247 	
MGI:2137218	Mrpl13	mitochondrial ribosomal protein L13	15		translation			ISO	NP_001029977 	J:73065 	
MGI:1333864	Mrpl14	mitochondrial ribosomal protein L14	17		mitochondrial translation			NAS		J:320334 	
MGI:1333864	Mrpl14	mitochondrial ribosomal protein L14	17		translation			IEA	IPR000218 IPR036853 	J:72247 	
MGI:1351639	Mrpl15	mitochondrial ribosomal protein L15	1		mitochondrial translation			NAS		J:320334 	
MGI:1351639	Mrpl15	mitochondrial ribosomal protein L15	1		translation			IEA	IPR005749 IPR030878 	J:72247 	
MGI:1351639	Mrpl15	mitochondrial ribosomal protein L15	1		translation			ISA	S78757 	J:58917 	
MGI:2137219	Mrpl16	mitochondrial ribosomal protein L16	19		mitochondrial translation			IBA	PTN000259457 S000000134 	J:161428 	
MGI:2137219	Mrpl16	mitochondrial ribosomal protein L16	19		mitochondrial translation			NAS		J:320334 	
MGI:2137219	Mrpl16	mitochondrial ribosomal protein L16	19		translation			IEA	IPR000114 IPR016180 IPR036920 	J:72247 	
MGI:2137219	Mrpl16	mitochondrial ribosomal protein L16	19		translation			ISO	NP_001029813 	J:73065 	
MGI:1351608	Mrpl17	mitochondrial ribosomal protein L17	7		mitochondrial translation			NAS		J:320334 	
MGI:1351608	Mrpl17	mitochondrial ribosomal protein L17	7		translation			IEA	IPR000456 IPR036373 	J:72247 	
MGI:1351608	Mrpl17	mitochondrial ribosomal protein L17	7		translation			ISA	S78759 	J:58917 	
MGI:1914931	Mrpl18	mitochondrial ribosomal protein L18	17		mitochondrial translation			NAS		J:320334 	
MGI:1914931	Mrpl18	mitochondrial ribosomal protein L18	17		translation			IEA	IPR005484 IPR036967 	J:72247 	
MGI:1926274	Mrpl19	mitochondrial ribosomal protein L19	6		mitochondrial translation			NAS		J:320334 	
MGI:1926274	Mrpl19	mitochondrial ribosomal protein L19	6		translation			IEA	IPR001857 	J:72247 	
MGI:1926274	Mrpl19	mitochondrial ribosomal protein L19	6		translation			ISS		J:64919 	
MGI:2137221	Mrpl20	mitochondrial ribosomal protein L20	4		mitochondrial translation			NAS		J:320334 	
MGI:2137221	Mrpl20	mitochondrial ribosomal protein L20	4		translation			IEA	IPR005813 	J:72247 	
MGI:2137221	Mrpl20	mitochondrial ribosomal protein L20	4		translation			ISO	NP_001033595 	J:73065 	
MGI:2660674	Mrpl21	mitochondrial ribosomal protein L21	19		mitochondrial translation			NAS		J:320334 	
MGI:2660674	Mrpl21	mitochondrial ribosomal protein L21	19		translation			IEA	IPR001787 	J:72247 	
MGI:1333794	Mrpl22	mitochondrial ribosomal protein L22	11		mitochondrial translation			NAS		J:320334 	
MGI:1333794	Mrpl22	mitochondrial ribosomal protein L22	11		translation			IBA	P61175 PTN000337444 	J:161428 	
MGI:1333794	Mrpl22	mitochondrial ribosomal protein L22	11		translation			IEA	IPR001063 IPR036394 IPR047867 	J:72247 	
MGI:1196612	Mrpl23	mitochondrial ribosomal protein L23	7		mitochondrial translation			IBA	PTN000248673 S000002813 	J:161428 	
MGI:1196612	Mrpl23	mitochondrial ribosomal protein L23	7		mitochondrial translation			NAS		J:320334 	
MGI:1196612	Mrpl23	mitochondrial ribosomal protein L23	7		translation			IEA	IPR012678 IPR013025 	J:72247 	
MGI:1196612	Mrpl23	mitochondrial ribosomal protein L23	7		translation			ISO	XP_001249877 	J:73065 	
MGI:1914957	Mrpl24	mitochondrial ribosomal protein L24	3		mitochondrial translation			NAS		J:320334 	
MGI:1914957	Mrpl24	mitochondrial ribosomal protein L24	3		translation			IBA	PTN000307688 	J:161428 	
MGI:1914957	Mrpl24	mitochondrial ribosomal protein L24	3		translation			IEA	IPR003256 IPR005825 	J:72247 	
MGI:2137224	Mrpl27	mitochondrial ribosomal protein L27	11		mitochondrial translation			NAS		J:320334 	
MGI:2137224	Mrpl27	mitochondrial ribosomal protein L27	11		translation			IEA	IPR001684 	J:72247 	
MGI:2137224	Mrpl27	mitochondrial ribosomal protein L27	11		translation			ISO	NP_001032530 	J:73065 	
MGI:1915861	Mrpl28	mitochondrial ribosomal protein L28	17		mitochondrial translation			NAS		J:320334 	
MGI:1333820	Mrpl30	mitochondrial ribosomal protein L30	1		mitochondrial translation			NAS		J:320334 	
MGI:1333820	Mrpl30	mitochondrial ribosomal protein L30	1		translation			IEA	IPR005996 	J:72247 	
MGI:2137226	Mrpl32	mitochondrial ribosomal protein L32	13		mitochondrial translation			NAS		J:320334 	
MGI:2137226	Mrpl32	mitochondrial ribosomal protein L32	13		translation			IEA	IPR002677 IPR011332 	J:72247 	
MGI:2137226	Mrpl32	mitochondrial ribosomal protein L32	13		translation			ISO	NP_001033768 	J:73065 	
MGI:2137225	Mrpl33	mitochondrial ribosomal protein L33	5		mitochondrial translation			NAS		J:320334 	
MGI:2137225	Mrpl33	mitochondrial ribosomal protein L33	5		translation			IEA	IPR001705 IPR011332 	J:72247 	
MGI:2137227	Mrpl34	mitochondrial ribosomal protein L34	8		mitochondrial translation			NAS		J:320334 	
MGI:2137227	Mrpl34	mitochondrial ribosomal protein L34	8		translation			IEA	IPR000271 	J:72247 	
MGI:2137227	Mrpl34	mitochondrial ribosomal protein L34	8		translation			ISO	NP_001103657 	J:73065 	
MGI:1913473	Mrpl35	mitochondrial ribosomal protein L35	6		mitochondrial translation			NAS		J:320334 	
MGI:1913473	Mrpl35	mitochondrial ribosomal protein L35	6		translation			IEA	IPR021137 	J:72247 	
MGI:2137228	Mrpl36	mitochondrial ribosomal protein L36	13		mitochondrial translation			NAS		J:320334 	
MGI:2137228	Mrpl36	mitochondrial ribosomal protein L36	13		translation			IEA	IPR000473 IPR035977 	J:72247 	
MGI:2137228	Mrpl36	mitochondrial ribosomal protein L36	13		translation			ISO	XP_580819 	J:73065 	
MGI:1926268	Mrpl37	mitochondrial ribosomal protein L37	4		mitochondrial translation			NAS		J:320334 	
MGI:1926268	Mrpl37	mitochondrial ribosomal protein L37	4		translation			IEA	IPR010793 	J:72247 	
MGI:1926269	Mrpl38	mitochondrial ribosomal protein L38	11		mitochondrial translation			NAS		J:320334 	
MGI:1351620	Mrpl39	mitochondrial ribosomal protein L39	16		mitochondrial translation			NAS		J:320334 	
MGI:1351620	Mrpl39	mitochondrial ribosomal protein L39	16		translation			ISA	S78756 	J:58917 	
MGI:1332635	Mrpl40	mitochondrial ribosomal protein L40	16		mitochondrial translation			NAS		J:320334 	
MGI:1333816	Mrpl41	mitochondrial ribosomal protein L41	2		mitochondrial translation			NAS		J:320334 	
MGI:1333816	Mrpl41	mitochondrial ribosomal protein L41	2		translation			IBA	PTN000481942 Q8IXM3 	J:161428 	
MGI:1333816	Mrpl41	mitochondrial ribosomal protein L41	2		translation			IEA	ENSP00000360498 Q8IXM3 	J:342605 	
MGI:1333816	Mrpl41	mitochondrial ribosomal protein L41	2		translation			ISO	Q8IXM3 	J:164563 	
MGI:1333816	Mrpl41	mitochondrial ribosomal protein L41	2		translation			ISS	Q8IXM3 	J:342587 	
MGI:1333774	Mrpl42	mitochondrial ribosomal protein L42	10		mitochondrial translation			NAS		J:320334 	
MGI:2137229	Mrpl43	mitochondrial ribosomal protein L43	19		mitochondrial translation			IEA	IPR039927 	J:72247 	
MGI:2137229	Mrpl43	mitochondrial ribosomal protein L43	19		mitochondrial translation			NAS		J:320334 	
MGI:2137229	Mrpl43	mitochondrial ribosomal protein L43	19		translation			ISO	NP_776988 	J:73065 	
MGI:1916413	Mrpl44	mitochondrial ribosomal protein L44	1		mitochondrial translation			NAS		J:320334 	
MGI:1916413	Mrpl44	mitochondrial ribosomal protein L44	1		mitochondrial translational elongation			IBA	PTN001025433 Q9H9J2 	J:161428 	
MGI:1916413	Mrpl44	mitochondrial ribosomal protein L44	1		mitochondrial translational elongation			IEA	ENSP00000258383 Q9H9J2 	J:342605 	
MGI:1916413	Mrpl44	mitochondrial ribosomal protein L44	1		mitochondrial translational elongation			ISO	Q9H9J2 	J:164563 	
MGI:1916413	Mrpl44	mitochondrial ribosomal protein L44	1		mitochondrial translational elongation			ISS	Q9H9J2 	J:342587 	
MGI:1914286	Mrpl45	mitochondrial ribosomal protein L45	11		mitochondrial translation			ISO	Q9BRJ2 	J:164563 	
MGI:1914286	Mrpl45	mitochondrial ribosomal protein L45	11		mitochondrial translation			ISS	Q9BRJ2 	J:342587 	
MGI:1914286	Mrpl45	mitochondrial ribosomal protein L45	11		mitochondrial translation			NAS		J:320334 	
MGI:1914558	Mrpl46	mitochondrial ribosomal protein L46	7		mitochondrial translation			NAS		J:320334 	
MGI:1921850	Mrpl47	mitochondrial ribosomal protein L47	3		mitochondrial translation			IBA	PTN000476023 S000004431 	J:161428 	
MGI:1921850	Mrpl47	mitochondrial ribosomal protein L47	3		mitochondrial translation			NAS		J:320334 	
MGI:1921850	Mrpl47	mitochondrial ribosomal protein L47	3		translation			IEA	IPR010729 	J:72247 	
MGI:1289321	Mrpl48	mitochondrial ribosomal protein L48	7		mitochondrial translation			NAS		J:320334 	
MGI:108180	Mrpl49	mitochondrial ribosomal protein L49	19		mitochondrial translation			NAS		J:320334 	
MGI:108180	Mrpl49	mitochondrial ribosomal protein L49	19		translation			IEA	IPR007740 	J:72247 	
MGI:107329	Mrpl50	mitochondrial ribosomal protein L50	4		mitochondrial translation			NAS		J:320334 	
MGI:1913743	Mrpl51	mitochondrial ribosomal protein L51	6		mitochondrial translation			ISS	P0C2B6 	J:72140 	
MGI:1913743	Mrpl51	mitochondrial ribosomal protein L51	6		mitochondrial translation			NAS		J:320334 	
MGI:1913743	Mrpl51	mitochondrial ribosomal protein L51	6		translation			IBA	MGI:1913743 P0C2B6 PTN000334228 	J:161428 	
MGI:1913743	Mrpl51	mitochondrial ribosomal protein L51	6		translation			IDA		J:72140 	
MGI:1913743	Mrpl51	mitochondrial ribosomal protein L51	6		translation			ISS	P0C2B6 	J:342587 	
MGI:1916086	Mrpl52	mitochondrial ribosomal protein L52	14		mitochondrial translation			IEA	IPR034596 	J:72247 	
MGI:1916086	Mrpl52	mitochondrial ribosomal protein L52	14		mitochondrial translation			NAS		J:320334 	
MGI:1916086	Mrpl52	mitochondrial ribosomal protein L52	14		translation			IBA	P0C2B7 PTN002147340 	J:161428 	
MGI:1916086	Mrpl52	mitochondrial ribosomal protein L52	14		translation			ISS	P0C2B7 	J:342587 	
MGI:1915749	Mrpl53	mitochondrial ribosomal protein L53	6		mitochondrial translation			NAS		J:320334 	
MGI:1913297	Mrpl54	mitochondrial ribosomal protein L54	10		mitochondrial translation			NAS		J:320334 	
MGI:1914462	Mrpl55	mitochondrial ribosomal protein L55	11		mitochondrial translation			NAS		J:320334 	
MGI:1914462	Mrpl55	mitochondrial ribosomal protein L55	11		translation			IBA	P0C2B8 PTN002147485 	J:161428 	
MGI:1914462	Mrpl55	mitochondrial ribosomal protein L55	11		translation			ISS	P0C2B8 	J:342587 	
MGI:1915090	Mrpl57	mitochondrial ribosomal protein L57	14		mitochondrial translation			ISS	Q3ZC04 	J:72140 	
MGI:1915090	Mrpl57	mitochondrial ribosomal protein L57	14		mitochondrial translation			NAS		J:320334 	
MGI:1915090	Mrpl57	mitochondrial ribosomal protein L57	14		translation			IDA		J:72140 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		mitochondrial translation			NAS		J:320334 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		mitochondrial translational termination			IBA	PTN000117598 Q14197 SPAC589.11 	J:161428 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		mitochondrial translational termination			IEA	ENSP00000301585 Q14197 	J:342605 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		mitochondrial translational termination			ISO	Q14197 	J:164563 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		mitochondrial translational termination			ISS	Q14197 	J:342587 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		rescue of stalled ribosome			IEA	ENSP00000301585 Q14197 	J:342605 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		rescue of stalled ribosome			ISO	Q14197 	J:164563 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		rescue of stalled ribosome			ISS	Q14197 	J:342587 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		translation			IEA	KW-0648 	J:60000 	
MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11		translational termination			IEA	IPR000352 	J:72247 	
MGI:2153089	Mrps2	mitochondrial ribosomal protein S2	2		mitochondrial translation			ISS	P82923 	J:72140 	
MGI:2153089	Mrps2	mitochondrial ribosomal protein S2	2		mitochondrial translation			NAS		J:320334 	
MGI:2153089	Mrps2	mitochondrial ribosomal protein S2	2		translation			IEA	IPR001865 IPR005706 IPR018130 	J:72247 	
MGI:1924971	Mrps5	mitochondrial ribosomal protein S5	2		mitochondrial translation			NAS		J:320334 	
MGI:1924971	Mrps5	mitochondrial ribosomal protein S5	2		translation			IBA	P0A7W1 PTN000346706 RGD:619887 	J:161428 	
MGI:1924971	Mrps5	mitochondrial ribosomal protein S5	2		translation			IEA	IPR000851 IPR005324 IPR013810 	J:72247 	
MGI:2153111	Mrps6	mitochondrial ribosomal protein S6	16		mitochondrial translation			ISS	P82931 	J:72140 	
MGI:2153111	Mrps6	mitochondrial ribosomal protein S6	16		mitochondrial translation			NAS		J:320334 	
MGI:2153111	Mrps6	mitochondrial ribosomal protein S6	16		translation			IEA	IPR000529 IPR035980 	J:72247 	
MGI:1354367	Mrps7	mitchondrial ribosomal protein S7	11		mitochondrial translation			ISS	Q3T040 	J:342587 	
MGI:1354367	Mrps7	mitchondrial ribosomal protein S7	11		mitochondrial translation			NAS		J:320334 	
MGI:1354367	Mrps7	mitchondrial ribosomal protein S7	11		translation			IBA	P46782 PTN000128889 	J:161428 	
MGI:1354367	Mrps7	mitchondrial ribosomal protein S7	11		translation			IEA	IPR000235 	J:72247 	
MGI:1354367	Mrps7	mitchondrial ribosomal protein S7	11		translation			ISA	X76767 	J:58929 	
MGI:1916777	Mrps9	mitochondrial ribosomal protein S9	1		mitochondrial translation			NAS		J:320334 	
MGI:1916777	Mrps9	mitochondrial ribosomal protein S9	1		translation			IEA	IPR000754 IPR020574 	J:72247 	
MGI:1928139	Mrps10	mitochondrial ribosomal protein S10	17		mitochondrial translation			NAS		J:320334 	
MGI:1928139	Mrps10	mitochondrial ribosomal protein S10	17		translation			IEA	IPR001848 	J:72247 	
MGI:1915244	Mrps11	mitochondrial ribosomal protein S11	7		mitochondrial translation			ISS	P82911 	J:72140 	
MGI:1915244	Mrps11	mitochondrial ribosomal protein S11	7		mitochondrial translation			NAS		J:320334 	
MGI:1915244	Mrps11	mitochondrial ribosomal protein S11	7		translation			IBA	P62263 PTN000204884 	J:161428 	
MGI:1915244	Mrps11	mitochondrial ribosomal protein S11	7		translation			IEA	IPR001971 IPR036967 	J:72247 	
MGI:1346333	Mrps12	mitochondrial ribosomal protein S12	7		mitochondrial translation			ISS	Q29RU1 	J:72140 	
MGI:1346333	Mrps12	mitochondrial ribosomal protein S12	7		mitochondrial translation			NAS		J:320334 	
MGI:1346333	Mrps12	mitochondrial ribosomal protein S12	7		translation			IBA	P0A7S3 P62266 PTN000182999 Q9U0G9 	J:161428 	
MGI:1346333	Mrps12	mitochondrial ribosomal protein S12	7		translation			IEA	IPR005679 IPR006032 	J:72247 	
MGI:1928141	Mrps14	mitochondrial ribosomal protein S14	1		mitochondrial translation			IEA	ENSP00000420714 O60783 	J:342605 	
MGI:1928141	Mrps14	mitochondrial ribosomal protein S14	1		mitochondrial translation			ISO	O60783 	J:164563 	
MGI:1928141	Mrps14	mitochondrial ribosomal protein S14	1		mitochondrial translation			NAS		J:320334 	
MGI:1928141	Mrps14	mitochondrial ribosomal protein S14	1		translation			IBA	O60783 PTN000457003 	J:161428 	
MGI:1928141	Mrps14	mitochondrial ribosomal protein S14	1		translation			IEA	IPR001209 	J:72247 	
MGI:1913657	Mrps15	mitochondrial ribosomal protein S15	4		mitochondrial translation			ISS	P82913 	J:72140 	
MGI:1913657	Mrps15	mitochondrial ribosomal protein S15	4		mitochondrial translation			NAS		J:320334 	
MGI:1913657	Mrps15	mitochondrial ribosomal protein S15	4		translation			IEA	IPR000589 IPR005290 	J:72247 	
MGI:1913492	Mrps16	mitochondrial ribosomal protein S16	14		mitochondrial translation			ISS	P82915 	J:72140 	
MGI:1913492	Mrps16	mitochondrial ribosomal protein S16	14		mitochondrial translation			NAS		J:320334 	
MGI:1913492	Mrps16	mitochondrial ribosomal protein S16	14		translation			IEA	IPR000307 	J:72247 	
MGI:1913508	Mrps17	mitochondrial ribosomal protein S17	5		mitochondrial translation			ISS	Q9Y2R5 	J:72140 	
MGI:1913508	Mrps17	mitochondrial ribosomal protein S17	5		mitochondrial translation			NAS		J:320334 	
MGI:1913508	Mrps17	mitochondrial ribosomal protein S17	5		translation			IEA	IPR000266 	J:72247 	
MGI:1915815	Mrps18a	mitochondrial ribosomal protein S18A	17		mitochondrial translation			ISS	P82919 	J:72140 	
MGI:1915815	Mrps18a	mitochondrial ribosomal protein S18A	17		mitochondrial translation			NAS		J:320334 	
MGI:1915815	Mrps18a	mitochondrial ribosomal protein S18A	17		translation			IBA	PTN000336666 Q8I5T6 	J:161428 	
MGI:1915815	Mrps18a	mitochondrial ribosomal protein S18A	17		translation			IEA	IPR001648 	J:72247 	
MGI:1914223	Mrps18b	mitochondrial ribosomal protein S18B	17		mitochondrial translation			IEA	IPR040054 	J:72247 	
MGI:1914223	Mrps18b	mitochondrial ribosomal protein S18B	17		mitochondrial translation			ISS	P82918 	J:72140 	
MGI:1914223	Mrps18b	mitochondrial ribosomal protein S18B	17		mitochondrial translation			NAS		J:320334 	
MGI:1914223	Mrps18b	mitochondrial ribosomal protein S18B	17		translation			IEA	IPR001648 	J:72247 	
MGI:1915985	Mrps18c	mitochondrial ribosomal protein S18C	5		mitochondrial translation			NAS		J:320334 	
MGI:1915985	Mrps18c	mitochondrial ribosomal protein S18C	5		translation			IBA	PTN000336666 Q8I5T6 	J:161428 	
MGI:1915985	Mrps18c	mitochondrial ribosomal protein S18C	5		translation			IEA	IPR001648 IPR018275 	J:72247 	
MGI:1913542	Mrps21	mitochondrial ribosomal protein S21	3		mitochondrial translation			ISS	P82920 	J:72140 	
MGI:1913542	Mrps21	mitochondrial ribosomal protein S21	3		mitochondrial translation			NAS		J:320334 	
MGI:1913542	Mrps21	mitochondrial ribosomal protein S21	3		translation			IEA	IPR001911 	J:72247 	
MGI:1928137	Mrps22	mitochondrial ribosomal protein S22	9		mitochondrial translation			NAS		J:320334 	
MGI:1928138	Mrps23	mitochondrial ribosomal protein S23	11		mitochondrial translation			NAS		J:320334 	
MGI:1928138	Mrps23	mitochondrial ribosomal protein S23	11		translation			IEA	IPR023611 	J:72247 	
MGI:1928142	Mrps24	mitochondrial ribosomal protein S24	11		mitochondrial translation			ISS	Q2M2T7 	J:342587 	
MGI:1928142	Mrps24	mitochondrial ribosomal protein S24	11		mitochondrial translation			NAS		J:320334 	
MGI:1928140	Mrps25	mitochondrial ribosomal protein S25	6		mitochondrial translation			IC	GO:0005763 	J:65180 	
MGI:1928140	Mrps25	mitochondrial ribosomal protein S25	6		mitochondrial translation			NAS		J:320334 	
MGI:1333830	Mrps26	mitochondrial ribosomal protein S26	2		mitochondrial translation			NAS		J:320334 	
MGI:1919064	Mrps27	mitochondrial ribosomal protein S27	13		mitochondrial translation			IEA	ENSP00000261413 Q92552 	J:342605 	
MGI:1919064	Mrps27	mitochondrial ribosomal protein S27	13		mitochondrial translation			ISS	Q92552 	J:342587 	
MGI:1919064	Mrps27	mitochondrial ribosomal protein S27	13		mitochondrial translation			NAS		J:320334 	
MGI:1919064	Mrps27	mitochondrial ribosomal protein S27	13		positive regulation of mitochondrial translation			ISO	Q92552 	J:164563 	
MGI:1919064	Mrps27	mitochondrial ribosomal protein S27	13		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1913480	Mrps28	mitochondrial ribosomal protein S28	3		mitochondrial translation			IEA	ENSP00000276585 Q9Y2Q9 	J:342605 	
MGI:1913480	Mrps28	mitochondrial ribosomal protein S28	3		mitochondrial translation			ISO	Q9Y2Q9 	J:164563 	
MGI:1913480	Mrps28	mitochondrial ribosomal protein S28	3		mitochondrial translation			ISS	Q9Y2Q9 	J:342587 	
MGI:1913480	Mrps28	mitochondrial ribosomal protein S28	3		mitochondrial translation			NAS		J:320334 	
MGI:1926237	Mrps30	mitochondrial ribosomal protein S30	13		mitochondrial translation			NAS		J:320334 	
MGI:1926237	Mrps30	mitochondrial ribosomal protein S30	13		translation			IEA	IPR010793 	J:72247 	
MGI:1913153	Mrps31	mitochondrial ribosomal protein S31	8		mitochondrial translation			NAS		J:320334 	
MGI:1338046	Mrps33	mitochondrial ribosomal protein S33	6		mitochondrial translation			NAS		J:320334 	
MGI:1930188	Mrps34	mitochondrial ribosomal protein S34	17		mitochondrial translation			IBA	MGI:1930188 P82930 PTN002005916 	J:161428 	
MGI:1930188	Mrps34	mitochondrial ribosomal protein S34	17		mitochondrial translation			IEA	ENSP00000380531 P82930 	J:342605 	
MGI:1930188	Mrps34	mitochondrial ribosomal protein S34	17		mitochondrial translation			IMP		J:222643 	
MGI:1930188	Mrps34	mitochondrial ribosomal protein S34	17		mitochondrial translation			ISO	P82930 	J:164563 	
MGI:1930188	Mrps34	mitochondrial ribosomal protein S34	17		mitochondrial translation			NAS		J:320334 	
MGI:2385255	Mrps35	mitochondrial ribosomal protein S35	6		mitochondrial translation			IEA	IPR039848 	J:72247 	
MGI:2385255	Mrps35	mitochondrial ribosomal protein S35	6		mitochondrial translation			NAS		J:320334 	
MGI:1915121	Mrrf	mitochondrial ribosome recycling factor	2		translation			IBA	O82853 P0A805 P9WGY1 PTN000469808 S000001080 SPBC1709.09 	J:161428 	
MGI:1915121	Mrrf	mitochondrial ribosome recycling factor	2		translation			IEA	IPR002661 	J:72247 	
MGI:1915121	Mrrf	mitochondrial ribosome recycling factor	2		translation			IEA	KW-0648 	J:60000 	
MGI:107376	Msi1	musashi RNA-binding protein 1	5		regulation of translation			IBA	PTN004472239 	J:161428 	
MGI:1923876	Msi2	musashi RNA-binding protein 2	11		regulation of translation			IBA	PTN004472239 	J:161428 	
MGI:102493	mt-Rnr1	mitochondrially encoded 12S rRNA	MT		translation			TAS		J:22484 	
MGI:102492	mt-Rnr2	mitochondrially encoded 16S rRNA	MT		translation			TAS		J:22484 	
MGI:102491	mt-Ta	mitochondrially encoded tRNA alanine	MT		translational elongation			TAS		J:22484 	
MGI:102490	mt-Tc	mitochondrially encoded tRNA cysteine	MT		translational elongation			TAS		J:22484 	
MGI:102489	mt-Td	mitochondrially encoded tRNA aspartic acid	MT		translational elongation			TAS		J:22484 	
MGI:102488	mt-Te	mitochondrially encoded tRNA glutamic acid	MT		translational elongation			TAS		J:22484 	
MGI:102487	mt-Tf	mitochondrially encoded tRNA phenylalanine	MT		translational elongation			TAS		J:22484 	
MGI:102486	mt-Tg	mitochondrially encoded tRNA glycine	MT		translational elongation			TAS		J:22484 	
MGI:102485	mt-Th	mitochondrially encoded tRNA histidine	MT		translational elongation			TAS		J:22484 	
MGI:102484	mt-Ti	mitochondrially encoded tRNA isoleucine	MT		translational elongation			TAS		J:22484 	
MGI:102483	mt-Tk	mitochondrially encoded tRNA lysine	MT		translational elongation			TAS		J:22484 	
MGI:102482	mt-Tl1	mitochondrially encoded tRNA leucine 1	MT		translational elongation			TAS		J:22484 	
MGI:102481	mt-Tl2	mitochondrially encoded tRNA leucine 2	MT		translational elongation			TAS		J:22484 	
MGI:102480	mt-Tm	mitochondrially encoded tRNA methionine	MT		translational elongation			TAS		J:22484 	
MGI:102479	mt-Tn	mitochondrially encoded tRNA asparagine	MT		translational elongation			TAS		J:22484 	
MGI:102478	mt-Tp	mitochondrially encoded tRNA proline	MT		translational elongation			TAS		J:22484 	
MGI:102477	mt-Tq	mitochondrially encoded tRNA glutamine	MT		translational elongation			TAS		J:22484 	
MGI:102476	mt-Tr	mitochondrially encoded tRNA arginine	MT		translational elongation			TAS		J:22484 	
MGI:102475	mt-Ts1	mitochondrially encoded tRNA serine 1	MT		translational elongation			TAS		J:22484 	
MGI:102474	mt-Ts2	mitochondrially encoded tRNA serine 2	MT		translational elongation			TAS		J:22484 	
